source_id,domain,source_title,section_id,section_title,parent_section,unit_type,structural_locator,chunk_count,token_count,sample_text,parser_warning_count,ocr_noise_score,unusually_high_chunk_count,missing_heading,generic_heading,ocr_heavy,front_matter,index_section,references_section,appendix_section,repeated_header_or_footer,empty_heading,large_unstructured_section,verse_range_rule_candidate,proposed_structure_action,manual_scope_decision,manual_relevant_concepts,manual_structure_action,manual_review_notes
advaita_sankara_thibaut_1890_vedanta_sutras,advaita,"The Vedanta-Sutras with the Commentary by Sankaracarya, Part I",advaita_sankara_thibaut_1890_vedanta_sutras:section:ccb3581abcd084f88c5e6a2b,,,commentary,,167,37848,"1. The abode of heaven, earth, and so on (is Brahman), on account of the term 'own,' i.e. Self. We read (Mu. Up. II, 2, 5), 'He in whom the heaven, the earth, and the sky are woven, the mind also with all the vital airs, know him alone as the Self, and leave off other words! He is the bridge of the Immortal.'—Here the doubt arises whether the abode which is intimated by the statement of the heave…",0,0.0,False,False,True,False,False,False,False,False,False,True,True,False,manual_section_review,,,,
advaita_sankara_thibaut_1890_vedanta_sutras,advaita,"The Vedanta-Sutras with the Commentary by Sankaracarya, Part I",advaita_sankara_thibaut_1890_vedanta_sutras:section:cf66cc18ab1710aafae282b7,,,commentary,,205,47954,"It is a matter not requiring any proof that the object and the subject32 whose respective spheres are the notion of the 'Thou' (the Non-Ego33) and the 'Ego,' and which are opposed to each other as much as darkness and light are, cannot be identified. All the less can their respective attributes be identified. Hence it follows that it is wrong to superimpose34 upon the subject—whose Self is intell…",0,0.0,False,False,True,False,False,False,False,False,False,True,True,False,manual_section_review,,,,
advaita_sankara_thibaut_1890_vedanta_sutras,advaita,"The Vedanta-Sutras with the Commentary by Sankaracarya, Part I",advaita_sankara_thibaut_1890_vedanta_sutras:section:feb3123e9fd461eaeb15c957,,,commentary,,13,2807,"The third pâda discusses the question whether the different forms of existence which, in their totality, constitute the world have an origin or not, i.e. whether they are co-eternal with Brahman, or issue from it and are refunded into it at stated intervals. The first seven adhikaranas treat of the five elementary substances.—Adhik. I (1-7) teaches that the ether is not co-eternal with Brahman, b…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
samkhya_dasgupta_1922_history_volume1_samkhya,samkhya,"A History of Indian Philosophy, Volume 1: Samkhya Sections",samkhya_dasgupta_1922_history_volume1_samkhya:section:0f15e6056a235d8ede9da52e,,,commentary,,1,286,"1 The Vedas and their antiquity……………………………10 2 The place of the Vedas in the Hindu mind………………….10 3 Classification of the Vedic literature……………………11 4 The Sa@mhitâs………………………………………….12 5 The Brâhma@nas…………………………………………13 6 The Âra@nyakas…………………………………………14 7 The @Rg-Veda, its civilization…………………………..14 8 The Vedic gods…………………………………………16 9 Polytheism, Henotheism, and Monotheism……………………17 10 Growth of…",0,0.05,False,False,True,True,False,False,False,False,False,True,False,False,source_specific_preprocessing,,,,
samkhya_dasgupta_1922_history_volume1_samkhya,samkhya,"A History of Indian Philosophy, Volume 1: Samkhya Sections",samkhya_dasgupta_1922_history_volume1_samkhya:section:15fda4bfaa79020dc9d130a1,,,commentary,,1,187,1 In what sense is a History of Indian Philosophy possible?……62 2 Growth of the Philosophic Literature………………………65 3 The Indian systems of Philosophy………………………….67 4 Some fundamental points of agreement………………………71 1 The Karma theory…………………………………..71 2 The Doctrine of Mukti………………………………74 3 The Doctrine of Soul……………………………….75 5 The Pessimistic Attitude towards the World and the Optimistic Faith in th…,0,0.044,False,False,True,True,False,False,False,False,False,True,False,False,source_specific_preprocessing,,,,
samkhya_dasgupta_1922_history_volume1_samkhya,samkhya,"A History of Indian Philosophy, Volume 1: Samkhya Sections",samkhya_dasgupta_1922_history_volume1_samkhya:section:1d509b9a16b872d132f50ac8,,,commentary,,1,77,"nikhilam anujachittaM jñânasûtrair naverya@h sajabhiva kusumânâM kâlandhhrair vidhatte/ sa laghum api mamaitaM prAchyavijñânatantuM upah@rtamatibhaktyâ modatâM mai g@rhîtvâ// May He, who links the minds of all people, through the apertures of time, with new threads of knowledge like a garland of flowers, be pleased to accept this my thread of Eastern thought, offered, though it be small, with the…",0,0.003,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
samkhya_dasgupta_1922_history_volume1_samkhya,samkhya,"A History of Indian Philosophy, Volume 1: Samkhya Sections",samkhya_dasgupta_1922_history_volume1_samkhya:section:20be0c098456a7e8228082c2,,,commentary,,81,18309,"THE EARLIER UPANI@SADS [Footnote ref 1]. (700 B.C.-600 B.C.) The place of the Upani@sads in Vedic literature. Though it is generally held that the Upani@sads are usually attached as appendices to the Âra@nyakas which are again attached to the Brâhma@nas, yet it cannot be said that their distinction as separate treatises is always observed. Thus we find in some cases that subjects which we should…",0,0.000963,False,False,True,False,False,False,False,False,True,True,True,False,source_specific_preprocessing,,,,
samkhya_dasgupta_1922_history_volume1_samkhya,samkhya,"A History of Indian Philosophy, Volume 1: Samkhya Sections",samkhya_dasgupta_1922_history_volume1_samkhya:section:25aa0b59416fdf7fb3b38144,,,commentary,,89,20498,"The Origin of Jainism. Notwithstanding the radical differences in their philosophical notions Jainism and Buddhism, which were originally both orders of monks outside the pale of Brahmanism, present some resemblance in outward appearance, and some European scholars who became acquainted with Jainism through inadequate samples of Jaina literature easily persuaded themselves that it was an offshoot…",0,0.001045,False,False,True,False,False,False,False,False,True,True,True,False,source_specific_preprocessing,,,,
samkhya_dasgupta_1922_history_volume1_samkhya,samkhya,"A History of Indian Philosophy, Volume 1: Samkhya Sections",samkhya_dasgupta_1922_history_volume1_samkhya:section:3b39c7456c183aafb52dc643,,,commentary,,2,306,1 A Comparative Review…………………………………….367 2 The Mîmâ@msâ Literature………………………………….369 3 The Parata@h-prâmâ@nya doctrine of Nyâya and the Svata@h-prâmâ@nya doctrine of Mîmâ@msâ……………………..372 4 The place of Sense-organs in Perception……………………375 5 Indeterminate and Determinate Perception…………………..378 6 Some Ontological Problems connected with the Doctrine of Perception………………………………………………379 7 The Nature…,0,0.0285,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
samkhya_dasgupta_1922_history_volume1_samkhya,samkhya,"A History of Indian Philosophy, Volume 1: Samkhya Sections",samkhya_dasgupta_1922_history_volume1_samkhya:section:46cc30e8447c79727a0a989d,,,commentary,,10,2238,"The old civilisation of India was a concrete unity of many-sided developments in art, architecture, literature, religion, morals, and science so far as it was understood in those days. But the most important achievement of Indian thought was philosophy. It was regarded as the goal of all the highest practical and theoretical activities, and it indicated the point of unity amidst all the apparent…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
samkhya_dasgupta_1922_history_volume1_samkhya,samkhya,"A History of Indian Philosophy, Volume 1: Samkhya Sections",samkhya_dasgupta_1922_history_volume1_samkhya:section:4cd008ee04fd88211569f18a,,,commentary,,160,35843,"THE KAPILA AND THE PÂTAÑJALA SA@MKHYA (YOGA) [Footnote ref 1]. A Review. The examination of the two ancient Nâstika schools of Buddhism and Jainism of two different types ought to convince us that serious philosophical speculations were indulged in, in circles other than those of the Upani@sad sages. That certain practices known as Yoga were generally prevalent amongst the wise seems very probabl…",0,0.000997,False,False,True,False,False,False,False,False,True,True,True,False,source_specific_preprocessing,,,,
samkhya_dasgupta_1922_history_volume1_samkhya,samkhya,"A History of Indian Philosophy, Volume 1: Samkhya Sections",samkhya_dasgupta_1922_history_volume1_samkhya:section:6bdfd66a48d5b4393a824e5f,,,commentary,,1,75,"The work and ambition of a life-time is herein humbly dedicated with supreme reverence to the great sages of India, who, for the first time in history, formulated the true principles of freedom and devoted themselves to the holy quest of truth and the final assessment and discovery of the ultimate spiritual essence of man through their concrete lives, critical thought, dominant will and self-deni…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
samkhya_dasgupta_1922_history_volume1_samkhya,samkhya,"A History of Indian Philosophy, Volume 1: Samkhya Sections",samkhya_dasgupta_1922_history_volume1_samkhya:section:6f9514f1cd4055f7bed57bbf,,,commentary,,41,9060,"The Vedas and their antiquity. The sacred books of India, the Vedas, are generally believed to be the earliest literary record of the Indo-European race. It is indeed difficult to say when the earliest portions of these compositions came into existence. Many shrewd guesses have been offered, but none of them can be proved to be incontestably true. Max Müller supposed the date to be 1200 B.C., Hau…",0,0.001024,False,False,True,False,False,False,False,False,True,True,True,False,source_specific_preprocessing,,,,
samkhya_dasgupta_1922_history_volume1_samkhya,samkhya,"A History of Indian Philosophy, Volume 1: Samkhya Sections",samkhya_dasgupta_1922_history_volume1_samkhya:section:7075c3f85362ce665182bda1,,,commentary,,58,13009,"Comprehension of the philosophical Issues more essential than the Dialectic of controversy. Pramâ@na in Sanskrit signifies the means and the movement by which knowledge is acquired, pramâtâ means the subject or the knower who cognizes, pramâ the result of pramâ@na—right knowledge, prameya the object of knowledge, and prâmâ@nya the validity of knowledge acquired. The validity of knowledge is somet…",0,0.000621,False,False,True,False,False,False,False,False,True,True,True,False,source_specific_preprocessing,,,,
samkhya_dasgupta_1922_history_volume1_samkhya,samkhya,"A History of Indian Philosophy, Volume 1: Samkhya Sections",samkhya_dasgupta_1922_history_volume1_samkhya:section:72622247d59011e68ef6572a,,,commentary,,1,6,"First Edition: Cambridge, 1922",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
samkhya_dasgupta_1922_history_volume1_samkhya,samkhya,"A History of Indian Philosophy, Volume 1: Samkhya Sections",samkhya_dasgupta_1922_history_volume1_samkhya:section:76da372f90074156fdb9a021,,,commentary,,2,460,1 The Origin of Jainism…………………………………..169 2 Two Sects of Jainism……………………………………170 3 The Canonical and other Literature of the Jains……………171 4 Some General Characteristics of the Jains…………………172 5 Life of Mahâvîra……………………………………….173 6 The Fundamental Ideas of Jaina Ontology…………………..173 7 The Doctrine of Relative Pluralism (Anekântavâda)………….175 8 The Doctrine of Nâyas…………………………………..176 9 The Doctr…,0,0.050934,False,False,True,True,False,False,False,False,False,True,False,False,source_specific_preprocessing,,,,
samkhya_dasgupta_1922_history_volume1_samkhya,samkhya,"A History of Indian Philosophy, Volume 1: Samkhya Sections",samkhya_dasgupta_1922_history_volume1_samkhya:section:901c4badad8dca0a6c99125b,,,commentary,,1,1,1,0,0.045,False,False,True,True,False,False,False,False,False,True,False,False,source_specific_preprocessing,,,,
samkhya_dasgupta_1922_history_volume1_samkhya,samkhya,"A History of Indian Philosophy, Volume 1: Samkhya Sections",samkhya_dasgupta_1922_history_volume1_samkhya:section:93ad36cef75d32bcc6ecc753,,,commentary,,2,487,1 Criticism of Buddhism and Sâ@mkhya from the Nyâya standpoint…274 2 Nyâya and Vais'e@sika sûtras……………………………..276 3 Does Vais'e@sika represent an old school of Mîmâ@msâ?……….280 4 Philosophy in the Vais'e@sika sûtras………………………285 5 Philosophy in the Nyâya sûtras……………………………294 6 Philosophy of Nyâya sûtras and Vais'e@sika sûtras…………..301 7 The Vais'e@sika and Nyâya Literature………………………305 8 The main d…,0,0.0485,False,False,True,True,False,False,False,False,False,True,False,False,source_specific_preprocessing,,,,
samkhya_dasgupta_1922_history_volume1_samkhya,samkhya,"A History of Indian Philosophy, Volume 1: Samkhya Sections",samkhya_dasgupta_1922_history_volume1_samkhya:section:9e12ff22cc96de790fc3c426,,,commentary,,87,19549,"MÎMÂ@MSÂ PHILOSOPHY [Footnote ref 1] A Comparative Review. The Nyâya-Vais'e@sika philosophy looked at experience from a purely common sense point of view and did not work with any such monistic tendency that the ultimate conceptions of our common sense experience should be considered as coming out of an original universal (e.g. prak@rti of the Sâm@khya). Space, time, the four elements, soul, etc.…",0,0.000621,False,False,True,False,False,False,False,False,True,True,True,False,source_specific_preprocessing,,,,
samkhya_dasgupta_1922_history_volume1_samkhya,samkhya,"A History of Indian Philosophy, Volume 1: Samkhya Sections",samkhya_dasgupta_1922_history_volume1_samkhya:section:a70f39e5e94846a2d593d579,,,commentary,,2,502,"1 A Review………………………………………………208 2 The Germs of Sâ@mkhya in the Upani@sads…………………..211 3 Sâ@mkhya and Yoga Literature…………………………….212 4 An Early School of Sâ@mkhya……………………………..213 5 Sâ@mkhya kârikâ, Sâ@mkhya sûtra, Vâcaspati Mis'ra and Vijñâna Bhiksu………………………………………………….222 6 Yoga and Patañjali……………………………………..226 7 The Sâ@mkhya and the Yoga doctrine of Soul or Purusa……….238 8 Thought and Matter………………",0,0.05,False,False,True,True,False,False,False,False,False,True,False,False,source_specific_preprocessing,,,,
samkhya_dasgupta_1922_history_volume1_samkhya,samkhya,"A History of Indian Philosophy, Volume 1: Samkhya Sections",samkhya_dasgupta_1922_history_volume1_samkhya:section:b2a7655800934a5a222bcd5b,,,commentary,,222,48809,"Many scholars are of opinion that the Sâ@mkhya and the Yoga represent the earliest systematic speculations of India. It is also suggested that Buddhism drew much of its inspiration from them. It may be that there is some truth in such a view, but the systematic Sâ@mkhya and Yoga treatises as we have them had decidedly been written after Buddhism. Moreover it is well-known to every student of Hind…",0,0.001473,True,False,True,False,False,False,False,False,True,True,True,False,source_specific_preprocessing,,,,
samkhya_dasgupta_1922_history_volume1_samkhya,samkhya,"A History of Indian Philosophy, Volume 1: Samkhya Sections",samkhya_dasgupta_1922_history_volume1_samkhya:section:bc5e1e8187aae02a1ba5d03c,,,commentary,,2,301,1 The place of the Upani@sads in Vedic literature……………28 2 The names of the Upani@sads; Non-Brahmanic influence……….30 3 Brâhma@nas and the Early Upani@sads………………………31 4 The meaning of the word Upani@sad………………………..38 5 The composition and growth of diverse Upani@sads…………..38 6 Revival of Upani@sad studies in modern times………………39 7 The Upani@sads and their interpretations………………….41 8 The quest afte…,0,0.03225,False,False,True,True,False,False,False,False,False,True,False,False,source_specific_preprocessing,,,,
samkhya_dasgupta_1922_history_volume1_samkhya,samkhya,"A History of Indian Philosophy, Volume 1: Samkhya Sections",samkhya_dasgupta_1922_history_volume1_samkhya:section:c4783422e483eea9d86a4d42,,,commentary,,2,344,1 Comprehension of the Philosophical Issues more essential than the Dialectic of Controversy………………………………406 2 The philosophical situation: a Review……………………..408 3 Vedânta Literature………………………………………418 4 Vedânta in Gau@dapâda……………………………………420 5 Vedânta and Sa@nkara (788-820 A.D.)……………………….429 6 The main idea of the Vedânta philosophy……………………439 7 In what sense is the world-appearance false?……………….4…,0,0.0355,False,False,True,True,False,False,False,False,False,True,False,False,source_specific_preprocessing,,,,
samkhya_dasgupta_1922_history_volume1_samkhya,samkhya,"A History of Indian Philosophy, Volume 1: Samkhya Sections",samkhya_dasgupta_1922_history_volume1_samkhya:section:c829038ea029b507dccd2216,,,commentary,,1,44,"February, 1922. _____________________________________________________________________ [Footnote 1: May the noble-minded scholars instead of cherishing ill feeling kindly correct whatever errors have been here committed through the dullness of my intellect in the way of wrong interpretations and misstatements.]",0,0.003,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
samkhya_dasgupta_1922_history_volume1_samkhya,samkhya,"A History of Indian Philosophy, Volume 1: Samkhya Sections",samkhya_dasgupta_1922_history_volume1_samkhya:section:cd62e7e8cf03630fa7f6f10a,,,commentary,,19,4248,"The achievements of the ancient Indians in the field of philosophy are but very imperfectly known to the world at large, and it is unfortunate that the condition is no better even in India. There is a small body of Hindu scholars and ascetics living a retired life in solitude, who are well acquainted with the subject, but they do not know English and are not used to modern ways of thinking, and t…",0,0.000316,False,False,True,False,False,False,False,False,True,True,True,False,source_specific_preprocessing,,,,
samkhya_dasgupta_1922_history_volume1_samkhya,samkhya,"A History of Indian Philosophy, Volume 1: Samkhya Sections",samkhya_dasgupta_1922_history_volume1_samkhya:section:d053beb275b2858b3f757491,,,commentary,,141,32643,"For the other Hindu systems of thought, the sûtras (Jaimini sûtra, Nyâya sûtra, etc.) are the only original treatises, and no foundation other than these is available. In the case of the Vedânta however the original source is the Upani@sads, and the sûtras are but an extremely condensed summary in a systematic form. S'a@nkara did not claim to be the inventor or expounder of an original system, bu…",0,0.000383,False,False,True,False,False,False,False,False,True,True,True,False,source_specific_preprocessing,,,,
samkhya_dasgupta_1922_history_volume1_samkhya,samkhya,"A History of Indian Philosophy, Volume 1: Samkhya Sections",samkhya_dasgupta_1922_history_volume1_samkhya:section:de95711e92f46d8650cd7a97,,,commentary,,2,392,1 The State of Philosophy in India before Buddha……………..78 2 Buddha: his Life………………………………………..81 3 Early Buddhist Literature………………………………..82 4 The Doctrine of Causal Connection of early Buddhism…………84 5 The Khandhas……………………………………………93 6 Avijjâ and Âsava………………………………………..99 7 Sîla and Samâdhi……………………………………….100 8 Kamma…………………………………………………106 9 Upani@sads and Buddhism…………………………………109 10 The Schools of…,0,0.0425,False,False,True,True,False,False,False,False,False,True,False,False,source_specific_preprocessing,,,,
samkhya_dasgupta_1922_history_volume1_samkhya,samkhya,"A History of Indian Philosophy, Volume 1: Samkhya Sections",samkhya_dasgupta_1922_history_volume1_samkhya:section:e2f421950f65b30078acf0a5,,,commentary,,1,136,"The vowels are pronounced almost in the same way as in Italian, except that the sound of a approaches that of o in bond or u in but, and â that of a as in army. The consonants are as in English, except c, ch in church; @t, @d, @n are cerebrals, to which English t, d, n almost correspond; t, d, n are pure dentals; kh, gh, ch, jh, @th, @dh, th, dh, ph, bh are the simple sounds plus an aspiration; ñ…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
samkhya_dasgupta_1922_history_volume1_samkhya,samkhya,"A History of Indian Philosophy, Volume 1: Samkhya Sections",samkhya_dasgupta_1922_history_volume1_samkhya:section:f47250831bd8066115ffa4dc,,,commentary,,228,51506,"Criticism of Buddhism and Sâ@mkhya from the Nyâya standpoint. The Buddhists had upset all common sense convictions of substance and attribute, cause and effect, and permanence of things, on the ground that all collocations are momentary; each group of collocations exhausts itself in giving rise to another group and that to another and so on. But if a collocation representing milk generates the co…",0,0.001013,True,False,True,False,False,False,False,False,True,True,True,False,source_specific_preprocessing,,,,
samkhya_dasgupta_1922_history_volume1_samkhya,samkhya,"A History of Indian Philosophy, Volume 1: Samkhya Sections",samkhya_dasgupta_1922_history_volume1_samkhya:section:f8b99d18904ed80d5791a67e,,,commentary,,35,7704,"In what Sense is a History of Indian Philosophy possible? It is hardly possible to attempt a history of Indian philosophy in the manner in which the histories of European philosophy have been written. In Europe from the earliest times, thinkers came one after another and offered their independent speculations on philosophy. The work of a modern historian consists in chronologically arranging thes…",0,0.000429,False,False,True,False,False,False,False,False,False,True,True,False,manual_section_review,,,,
samkhya_isvarakrishna_davies_1881_karika,samkhya,Hindu Philosophy: The Sankhya Karika of Iswara Krishna,samkhya_isvarakrishna_davies_1881_karika:section:10f4496210c2d85944eaa8be,,,root_text,,1,11,। 4 । 4. \५ + (11 ३१,0,0.045,False,False,True,True,False,False,False,False,False,True,False,False,source_specific_preprocessing,,,,
samkhya_isvarakrishna_davies_1881_karika,samkhya,Hindu Philosophy: The Sankhya Karika of Iswara Krishna,samkhya_isvarakrishna_davies_1881_karika:section:369214edb28a12ed277ea902,,,root_text,,1,16,+. १ } ४ + 41 † 1 भ्न ३ १५१ । 4,0,0.034474,False,False,True,True,False,False,False,False,False,True,False,False,source_specific_preprocessing,,,,
samkhya_isvarakrishna_davies_1881_karika,samkhya,Hindu Philosophy: The Sankhya Karika of Iswara Krishna,samkhya_isvarakrishna_davies_1881_karika:section:3a6c5e3bb1dd0093ca2ce2e5,,,root_text,,2,406,"४ ` ८,१4५.0 17111... ५५५५१५१ % „९ #"" ॐ 400 ५५ 1 ॥ | । ११ (. ४ ¢ 4 4, १३३।. (11 1.11 19017214 : 7457 47५7 71२5 (91001 ;8। 1107 17२4 (11.2२5 वि विषा) ए 4. 14160}; 0८ <£ 04. धवला का ""01.111 2 1.1८ ^) 1) 0 812 09 ५4. 64111€/€ा11) 4411-4. ०.00 3 [11 10.14.910 (6119) एष अ 1011 11410101, च. त, [८1157 4 (वाः, 1110) ४०.४५ 4 87 : पाऽ 117 ^) 12 प्राोच७ 0४ 4/९ वााकला+ (5८0111८ (& 6709 (0106 1; प्राः प्रापय प…",0,0.037161,False,False,True,True,False,False,False,False,False,True,False,False,source_specific_preprocessing,,,,
samkhya_isvarakrishna_davies_1881_karika,samkhya,Hindu Philosophy: The Sankhya Karika of Iswara Krishna,samkhya_isvarakrishna_davies_1881_karika:section:3c4fab0dac1c1e732ef4fe6e,,,root_text,,5,1105,"॥ +» । १ ¶ ई, 1 १, > गि, छ (१ ११1१ ) 4 | वै ॥ 3 कै ॥ ‰॥ ॥ ॥ नि त ॥ कि “ ~“ भा. कोने - 11 ०410 (ना 1 0 91171 810 11॥ || ^+ 200 0 11 5510 0 ^^ ॥,08१.। 0 1१^1. ऽजा ह {1*6145101८व ६10 (0111111८111014) 74 ]0प्र्ि 0.^ 125 ¢ 91911. 67 ^ (14114) 1.10). (2^1.ण्^ 1 क्रा ९९ ५ ^५014॥ 2 {-#4 ७०५५५८१1 & ! 1"" ¦ 58.20५ 8८। 1 €९२§ ४ ९२.५५८ 0 £ ॥ 4 1 01857 2021715 प्ट 1881 5६८0० 2410 1957 एप्प ॥४ ऽधञ[ (उप्र {07 30…",0,0.025487,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
samkhya_isvarakrishna_davies_1881_karika,samkhya,Hindu Philosophy: The Sankhya Karika of Iswara Krishna,samkhya_isvarakrishna_davies_1881_karika:section:41b0b91f0f3abf0fc9feec45,,,root_text,,1,16,9 ३.० 0 (0 ५ / ¢+ # 44 # ३ 1,0,0.045,False,False,True,True,False,False,False,False,False,True,False,False,source_specific_preprocessing,,,,
samkhya_isvarakrishna_davies_1881_karika,samkhya,Hindu Philosophy: The Sankhya Karika of Iswara Krishna,samkhya_isvarakrishna_davies_1881_karika:section:6436f7375061d0713d21eff8,,,root_text,,100,21921,"॥। | ४३.६३ छ च #11 ९ 4 ए \ ॥ ॥ १.१३ ॥ ६। ] (१ ॑ ॥ | | | न > १ ‡ \/ (0) + । ५ ॥ | | | । ५१ १४ १,.१११ र , 9 1 । १५ ११. १ ५९५ ॥ ज ॥ ` 9! ® १ + . 8 4 ॥ ^ ५ । 01. 1.1 ५, ॥ ^ ॥ ११ ॥ 01 ५ ॥ ^, 4 # । १ ‡ क, । द. ' ह । ३११ # १/१ ४"" ॥ 7 ॥ ) 1.19 4) ॥1 प ""4114 भी । 9 ^ ^ १५१४१, । ५ क 9 $ 9१५ | ४ 1 „क & ^ / 1 १.४ ‰% ""0 ॥१/.॥ 0 (1 11.44 21411. 1; 4 191५ ॥ ५... | च~. व ( चै १९ | ॥ 3 ६ 11.04.14. 14 41 4} १, 1,…",0,0.027769,True,False,True,False,False,False,False,False,False,True,True,False,manual_section_review,,,,
samkhya_isvarakrishna_davies_1881_karika,samkhya,Hindu Philosophy: The Sankhya Karika of Iswara Krishna,samkhya_isvarakrishna_davies_1881_karika:section:72fd272b6ab84dd3d83610fc,,,root_text,,1,111,"' ""क ""११५६६ । ११ १५ # १, \,*दब् न ५५९ ( # &। | ५। + |, ॥ । ५ ४ 1 ॥ ^ | 2१ ॥ * 1 । + ।* ५ ' १ १ ष 11 ‡ *# ह #१ 1 । क, #० „ १0 0 91111 4"" (00.41.410; चि ४, ॥$) # # १ । 1 + व, ५ 1 ""4 ५ # # 4 ® ९१ 11 #॥ ।१ „९ 1 1 ५""",0,0.038233,False,False,True,True,False,False,False,False,False,True,False,False,source_specific_preprocessing,,,,
samkhya_isvarakrishna_davies_1881_karika,samkhya,Hindu Philosophy: The Sankhya Karika of Iswara Krishna,samkhya_isvarakrishna_davies_1881_karika:section:742ec0b2fcf101630af7ddcc,,,root_text,,299,66903,"{1€7€ 15 शआ त10€ाला16€ लाएद्ला (8७८ 810 €7६८॥. ^ 18८ लात८३४०पा-€त 10 5110४ 11181 1116 5प्7086्त॑ वन्वन ग ९901565 101 एल [तात द€ पणाया पालाः €€ाऽ 276 [ताठष्णा 15 2 2118८ आत्‌ 2 1ां52ए07दीालाञणा ग 016 एतात71€ ण 62158010 ;, 1 15 78716 गा प्रपा (€ 17162011951681 7051326 _ 11131 {116 ९2115 15 501761{1172 तालाला( {ता 15 €ी€८5. (एता. २८४. 47111, 1876). {27112 (वपो 119 € ल्ल पापऽ६ € ग {16 5वा1€ ‰111वं 85…",0,0.028609,True,False,True,False,False,False,False,False,False,True,True,False,manual_section_review,,,,
samkhya_isvarakrishna_davies_1881_karika,samkhya,Hindu Philosophy: The Sankhya Karika of Iswara Krishna,samkhya_isvarakrishna_davies_1881_karika:section:79be02eec99447cbfa1ba5ba,,,root_text,,1,3,= जन ०,0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
samkhya_isvarakrishna_davies_1881_karika,samkhya,Hindu Philosophy: The Sankhya Karika of Iswara Krishna,samkhya_isvarakrishna_davies_1881_karika:section:8641454d7e51b72958948a63,,,root_text,,1,19,"419 ४०2 3 द 2 द + ५ ~ (1/8? ""9 1 न 141",0,0.033,False,False,True,True,False,False,False,False,False,True,False,False,source_specific_preprocessing,,,,
samkhya_isvarakrishna_davies_1881_karika,samkhya,Hindu Philosophy: The Sankhya Karika of Iswara Krishna,samkhya_isvarakrishna_davies_1881_karika:section:9196cd482e59158468d7ceb9,,,root_text,,1,148,"=? ` ""> # कन कक) ^ मि 7 = = मत नो = ति सिति"" भि ` ति ज तः तः शि ="" कोः कि मिनाति) ति त = कोः क कि ~~ न “~~ ‰ ~ = ~ = ० | 8 ना नि किकी प ""त चर न = ~ 9), = त क नि क 9 जः ऽ८4पात^ 1८^रा८८ 07 | 15८ दयश्ि^+ ॥। । | | 1 ॥ । । | ॥ | १ ॥ ॥ 4 | । । । व | ॥ । । | | ॥",0,0.017136,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
samkhya_isvarakrishna_davies_1881_karika,samkhya,Hindu Philosophy: The Sankhya Karika of Iswara Krishna,samkhya_isvarakrishna_davies_1881_karika:section:969ac1cea0d13487a90a18de,,,root_text,,1,85,"(1 ¶{ ठ # #॥। 1 # # 1 ज ५ 4 1; 1 $ ४ ७७“ १.१ (1 । "")41. 0444 च, ४।११ 7. 4. 1 (१, ६.३ र 1 ^ 4 ५१ 1 ` 124. १,१ ११ , 1.4"". 4.1. ८१. श १, ॥ ५ [ । +"" 1",0,0.039792,False,False,True,True,False,False,False,False,False,True,False,False,source_specific_preprocessing,,,,
samkhya_isvarakrishna_davies_1881_karika,samkhya,Hindu Philosophy: The Sankhya Karika of Iswara Krishna,samkhya_isvarakrishna_davies_1881_karika:section:a866a5e6f8a1ef9d4870ffcf,,,root_text,,1,20,चक० ~ ( ¢ \# \। (१) ।1१। 3 ५ } । 0 11,0,0.036667,False,False,True,True,False,False,False,False,False,True,False,False,source_specific_preprocessing,,,,
samkhya_isvarakrishna_davies_1881_karika,samkhya,Hindu Philosophy: The Sankhya Karika of Iswara Krishna,samkhya_isvarakrishna_davies_1881_karika:section:f8131a393bc8b694dfd012cb,,,root_text,,1,13,१ ।/. 2.1 त # | [१ च,0,0.029615,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
